id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
1149,52,12,308,50,50
1150,53,1,67,51,51
1151,53,2,75,51,51
1152,53,3,308,51,51
1153,53,4,42,51,51
1154,53,5,95,50,50
1155,53,6,208,52,52
1156,53,7,42,52,52
1157,53,8,42,50,50
1158,53,9,67,52,52
1159,53,10,308,52,52
1160,53,11,67,50,50
1161,53,12,308,50,50
1162,54,1,41,4,4
1163,54,2,41,4,4
1164,54,3,74,5,5
1165,54,4,74,5,5
1166,54,5,41,5,5
1167,54,6,41,5,5
1168,54,7,41,6,6
1169,54,8,41,6,6
1170,54,9,41,6,6
1171,54,10,41,6,6
1172,54,11,54,5,5
1173,54,12,54,5,5
1174,54,28,41,20,30
1175,54,29,54,20,30
1176,54,30,42,20,40
1177,54,31,55,20,40
1178,54,32,55,20,40
1179,54,13,129,4,6
1180,54,14,129,3,7
1181,54,15,129,5,10
1182,54,16,129,5,10
1183,54,17,129,5,10
1184,54,18,129,15,20
1185,54,19,339,15,20
1186,54,20,129,10,25
1187,54,21,339,10,25
1188,54,22,339,10,25
1189,54,23,130,30,40
1190,54,24,340,30,40
1191,54,25,130,40,55
1192,54,26,340,20,50
1193,54,27,340,20,50
1194,55,1,74,5,5
1195,55,2,74,5,5
1196,55,3,41,6,6
1197,55,4,41,6,6
1198,55,5,74,6,6
1199,55,6,74,6,6
1200,55,7,74,7,7
1201,55,8,74,7,7
1202,55,9,74,8,8
1203,55,10,74,8,8
1204,55,11,74,4,4
1205,55,12,74,4,4
1206,56,1,41,8,8
1207,56,2,41,8,8
1208,56,3,54,8,8
1209,56,4,74,9,9
1210,56,5,54,9,9
1211,56,6,41,9,9
1212,56,7,54,8,8
1213,56,8,54,10,10
1214,56,9,41,10,10
1215,56,10,41,10,10
1216,56,11,41,10,10
1217,56,12,41,10,10
1218,56,28,41,20,30
1219,56,29,54,20,30
1220,56,30,42,20,40
1221,56,31,55,20,40
1222,56,32,55,20,40
1223,56,13,129,4,6
1224,56,14,129,3,7
1225,56,15,129,5,10
1226,56,16,129,5,10
1227,56,17,129,5,10
1228,56,18,129,15,20
1229,56,19,339,15,20
1230,56,20,129,10,25
1231,56,21,339,10,25
1232,56,22,339,10,25
1233,56,23,130,30,40
1234,56,24,340,30,40
1235,56,25,130,40,55
1236,56,26,340,20,50
1237,56,27,340,20,50
1238,57,1,323,55,55
1239,57,2,112,55,55
1240,57,3,22,54,54
1241,57,3,22,54,54
1242,57,3,354,54,54
1243,57,4,75,54,54
1244,57,4,75,54,54
1245,57,4,42,54,54
1246,57,5,22,55,55
1247,57,5,324,55,55
1248,57,6,110,55,55
1249,57,6,324,55,55
1250,57,7,227,56,56
1251,57,8,75,56,56
1252,57,9,322,22,22
1253,57,9,322,22,22
1254,57,9,322,22,22
1255,57,9,207,22,22
1256,57,9,322,22,22
1257,57,9,240,22,22
1258,57,10,111,22,22
1259,57,10,111,22,22
1260,57,10,111,22,22
1261,57,10,207,22,22
1262,57,10,111,22,22
1263,57,10,240,22,22
1264,57,11,322,24,24
1265,57,11,324,24,24
1266,57,12,111,24,24
1267,57,12,324,24,24
1268,58,1,75,55,55
1269,58,2,219,55,55
1270,58,3,42,54,54
1271,58,4,67,56,56
1272,58,5,219,56,56
1273,58,6,110,56,56
1274,58,7,95,54,54
1275,58,8,323,56,56
1276,58,9,74,25,25
1277,58,9,74,25,25
1278,58,9,74,25,25
1279,58,9,74,25,25
1280,58,9,74,25,25
1281,58,9,240,25,25
1282,58,10,218,25,25
1283,58,10,218,25,25
1284,58,10,218,25,25
1285,58,10,218,25,25
1286,58,10,218,25,25
1287,58,10,240,25,25
1288,58,11,74,27,27
1289,58,12,218,27,27
1290,59,1,75,57,57
1291,59,2,219,57,57
1292,59,3,42,56,56
1293,59,4,67,58,58
1294,59,5,219,58,58
1295,59,6,110,58,58
1296,59,7,95,56,56
1297,59,8,323,58,58
1298,59,9,74,27,27
1299,59,9,74,27,27
1300,59,9,74,27,27
1301,59,9,74,27,27
1302,59,9,74,27,27
1303,59,9,240,27,27
1304,59,10,218,27,27
1305,59,10,218,27,27
1306,59,10,218,27,27
1307,59,10,218,27,27
1308,59,10,218,27,27
1309,59,10,240,27,27
1310,59,11,74,29,29
1311,59,12,218,29,29
1312,60,1,400,53,53
1313,60,2,400,54,54
1314,60,3,397,53,53
1315,60,3,397,53,53
1316,60,3,164,53,53
1317,60,4,397,54,54
1318,60,4,397,54,54
1319,60,4,164,54,54
1320,60,5,55,53,53
1321,60,6,55,54,54
1322,60,7,358,52,52
1323,60,8,358,54,54
1324,60,9,400,52,52
1325,60,9,338,52,52
1326,60,9,337,52,52
1327,60,9,400,52,52
1328,60,9,400,52,52
1329,60,9,400,52,52
1330,60,10,397,52,52
1331,60,10,338,52,52
1332,60,10,337,52,52
1333,60,10,397,52,52
1334,60,10,397,52,52
1335,60,10,397,52,52
1336,60,11,400,52,52
1337,60,12,397,52,52
1338,60,28,55,40,50
1339,60,29,55,40,50
1340,60,30,55,45,55
1341,60,31,55,45,55
1342,60,32,55,45,55
1343,60,13,129,3,6
1344,60,14,129,4,7
1345,60,15,129,5,10
1346,60,16,129,5,10
1347,60,17,129,5,10
1348,60,18,129,15,20
1349,60,19,118,15,20
1350,60,20,129,10,25
1351,60,21,118,10,25
1352,60,22,118,10,25
1353,60,23,130,30,40
1354,60,24,119,30,40
1355,60,25,130,40,55
1356,60,26,119,20,50
1357,60,27,119,20,50
1358,61,1,42,55,55
1359,61,2,437,56,56
1360,61,3,93,55,55
1361,61,4,42,56,56
1362,61,5,93,56,56
1363,61,6,437,55,55
1364,61,7,93,54,54
1365,61,8,93,54,54
1366,61,9,436,54,54
1367,61,9,338,54,54
1368,61,9,337,54,54
1369,61,9,436,54,54
1370,61,9,436,54,54
1371,61,9,436,54,54
1372,61,10,437,56,56
1373,61,10,338,56,56
1374,61,10,337,56,56
1375,61,10,437,56,56
1376,61,10,437,56,56
1377,61,10,437,56,56
1378,61,11,436,54,54
1379,61,12,437,56,56
1380,62,1,42,55,55
1381,62,2,437,56,56
1382,62,3,93,55,55
1383,62,4,42,56,56
1384,62,5,93,56,56
1385,62,6,437,55,55
1386,62,7,93,54,54
1387,62,8,93,54,54
1388,62,9,436,54,54
1389,62,9,338,54,54
1390,62,9,337,54,54
1391,62,9,436,54,54
1392,62,9,436,54,54
1393,62,9,436,54,54
1394,62,10,437,56,56
1395,62,10,338,56,56
1396,62,10,337,56,56
1397,62,10,437,56,56
1398,62,10,437,56,56
1399,62,10,437,56,56
1400,62,11,436,54,54
1401,62,12,437,56,56
1402,63,1,42,55,55
1403,63,2,437,56,56
1404,63,3,93,55,55
1405,63,4,42,56,56
1406,63,5,93,56,56
1407,63,6,437,55,55
1408,63,7,93,54,54
1409,63,8,93,54,54
1410,63,9,436,54,54
1411,63,9,338,54,54
1412,63,9,337,54,54
1413,63,9,436,54,54
1414,63,9,436,54,54
1415,63,9,436,54,54
1416,63,10,437,56,56
1417,63,10,338,56,56
1418,63,10,337,56,56
1419,63,10,437,56,56
1420,63,10,437,56,56
1421,63,10,437,56,56
1422,63,11,436,54,54
1423,63,12,437,56,56
1424,64,1,42,45,45
1425,64,2,437,46,46
1426,64,3,93,45,45
1427,64,4,42,46,46
1428,64,5,93,46,46
1429,64,6,437,45,45
1430,64,7,93,44,44
1431,64,8,93,44,44
1432,64,9,436,44,44
1433,64,9,338,44,44
1434,64,9,337,44,44
1435,64,9,436,44,44
1436,64,9,436,44,44
1437,64,9,436,44,44
1438,64,10,437,46,46
1439,64,10,338,46,46
1440,64,10,337,46,46
1441,64,10,437,46,46
1442,64,10,437,46,46
1443,64,10,437,46,46
1444,64,11,436,44,44
1445,64,12,437,46,46
1556,70,1,42,55,55
1557,70,2,437,56,56
1558,70,3,93,55,55
1559,70,4,42,56,56
1560,70,5,93,56,56
1561,70,6,437,55,55
1562,70,7,93,54,54
1563,70,8,93,54,54
1564,70,9,436,54,54
1565,70,9,338,54,54
1566,70,9,337,54,54
1567,70,9,436,54,54
1568,70,9,436,54,54
1569,70,9,436,54,54
1570,70,10,437,56,56
1571,70,10,338,56,56
1572,70,10,337,56,56
1573,70,10,437,56,56
1574,70,10,437,56,56
1575,70,10,437,56,56
1576,70,11,436,54,54
1577,70,12,437,56,56
1688,76,1,42,65,65
1689,76,2,437,66,66
1690,76,3,93,65,65
1691,76,4,42,66,66
1692,76,5,93,66,66
1693,76,6,437,65,65
1694,76,7,93,64,64
1695,76,8,93,64,64
1696,76,9,436,64,64
1697,76,9,338,64,64
1698,76,9,337,64,64
1699,76,9,436,64,64
1700,76,9,436,64,64
1701,76,9,436,64,64
1702,76,10,437,66,66
1703,76,10,338,66,66
1704,76,10,337,66,66
1705,76,10,437,66,66
1706,76,10,437,66,66
1707,76,10,437,66,66
1708,76,11,436,64,64
1709,76,12,437,66,66
1820,82,1,42,55,55
1821,82,2,437,56,56
1822,82,3,93,55,55
1823,82,4,42,56,56
1824,82,5,93,56,56
1825,82,6,437,55,55
1826,82,7,93,54,54
1827,82,8,93,54,54
1828,82,9,436,54,54
1829,82,9,338,54,54
1830,82,9,337,54,54
1831,82,9,436,54,54
1832,82,9,436,54,54
1833,82,9,436,54,54
1834,82,10,437,56,56
1835,82,10,338,56,56
1836,82,10,337,56,56
1837,82,10,437,56,56
1838,82,10,437,56,56
1839,82,10,437,56,56
1840,82,11,436,54,54
1841,82,12,437,56,56
2370,107,1,42,51,51
2371,107,2,215,51,51
2372,107,3,75,52,52
2373,107,4,42,52,52
2374,107,5,215,52,52
2375,107,6,95,51,51
2376,107,7,215,50,50
2377,107,8,208,52,52
2378,107,9,95,52,52
2379,107,10,42,50,50
2380,107,11,95,50,50
2381,107,12,42,50,50
2382,108,1,42,53,53
2383,108,2,215,53,53
2384,108,3,75,54,54
2385,108,4,42,54,54
2386,108,5,215,54,54
2387,108,6,208,53,53
2388,108,7,215,52,52
2389,108,8,208,54,54
2390,108,9,95,53,53
2391,108,10,42,52,52
2392,108,11,95,52,52
2393,108,12,42,52,52
2394,109,1,42,53,53
2395,109,2,215,53,53
2396,109,3,75,54,54
2397,109,4,42,54,54
2398,109,5,215,54,54
2399,109,6,208,53,53
2400,109,7,215,52,52
2401,109,8,208,54,54
2402,109,9,95,53,53
2403,109,10,42,52,52
2404,109,11,95,52,52
2405,109,12,42,52,52
2406,110,1,42,53,53
2407,110,2,215,53,53
2408,110,3,75,54,54
2409,110,4,42,54,54
2410,110,5,215,54,54
2411,110,6,208,53,53
2412,110,7,215,52,52
2413,110,8,208,54,54
2414,110,9,95,53,53
2415,110,10,42,52,52
2416,110,11,95,52,52
2417,110,12,42,52,52
2418,111,1,42,55,55
2419,111,2,215,55,55
2420,111,3,75,56,56
2421,111,4,42,56,56
2422,111,5,215,56,56
2423,111,6,208,55,55
2424,111,7,215,54,54
2425,111,8,208,56,56
2426,111,9,208,54,54
2427,111,10,42,54,54
2428,111,11,208,54,54
2429,111,12,42,54,54
2430,112,1,42,55,55
2431,112,2,215,55,55
2432,112,3,75,56,56
2433,112,4,42,56,56
2434,112,5,215,56,56
2435,112,6,208,55,55
2436,112,7,215,54,54
2437,112,8,208,56,56
2438,112,9,208,54,54
2439,112,10,42,54,54
2440,112,11,208,54,54
2441,112,12,42,54,54
2442,113,1,436,14,14
2443,113,2,41,14,14
2444,113,3,74,15,15
2445,113,4,41,15,15
2446,113,5,436,15,15
2447,113,6,41,15,15
2448,113,7,436,16,16
2449,113,8,436,14,14
2450,113,9,74,16,16
2451,113,9,74,16,16
2452,113,9,74,16,16
2453,113,9,74,16,16
2454,113,9,74,16,16
2455,113,9,27,16,16
2456,113,10,41,16,16
2457,113,10,41,16,16
2458,113,10,41,16,16
2459,113,10,41,16,16
2460,113,10,41,16,16
2461,113,10,27,16,16
2462,113,11,74,16,16
2463,113,12,41,16,16
2464,114,1,436,15,15
2465,114,2,41,15,15
2466,114,3,74,16,16
2467,114,4,41,16,16
2468,114,5,436,16,16
2469,114,6,443,15,15
2470,114,7,436,15,15
2471,114,8,436,17,17
2472,114,9,443,16,16
2473,114,9,443,16,16
2474,114,9,443,16,16
2475,114,9,443,16,16
2476,114,9,443,16,16
2477,114,9,27,16,16
2478,114,10,41,17,17
2479,114,10,41,17,17
2480,114,10,41,17,17
2481,114,10,41,17,17
2482,114,10,41,17,17
2483,114,10,27,17,17
2484,114,11,443,17,17
2485,114,12,41,17,17
2486,115,1,74,22,22
2487,115,2,74,22,22
2488,115,3,74,22,22
2489,115,4,74,22,22
2490,115,5,74,22,22
2491,115,6,74,22,22
2492,115,7,74,22,22
2493,115,8,74,22,22
2494,115,9,74,22,22
2495,115,10,449,22,22
2496,115,11,74,22,22
2497,115,12,449,23,23
2498,116,1,74,23,23
2499,116,2,74,23,23
2500,116,3,74,23,23
2501,116,4,74,23,23
2502,116,5,74,23,23
2503,116,6,74,23,23
2504,116,7,74,23,23
2505,116,8,449,22,22
2506,116,9,74,23,23
2507,116,10,449,23,23
2508,116,11,74,23,23
2509,116,12,449,24,24
2510,117,1,74,24,24
2511,117,2,74,24,24
2512,117,3,74,24,24
2513,117,4,74,24,24
2514,117,5,74,24,24
2515,117,6,449,22,22
2516,117,7,74,24,24
2517,117,8,449,23,23
2518,117,9,74,24,24
2519,117,10,449,24,24
2520,117,11,74,24,24
2521,117,12,449,25,25
2522,118,1,397,17,17
2523,118,2,315,16,16
2524,118,3,172,16,16
2525,118,3,397,16,16
2526,118,3,402,16,16
2527,118,4,172,16,16
2528,118,4,397,16,16
2529,118,4,402,16,16
2530,118,5,315,17,17
2531,118,6,402,17,17
2532,118,7,25,18,18
2533,118,8,172,16,16
2534,118,9,25,18,18
2535,118,10,172,16,16
2536,118,11,25,18,18
2537,118,12,172,16,16
2538,119,28,72,20,30
2539,119,29,278,20,30
2540,119,30,73,20,40
2541,119,31,279,20,40
2542,119,32,279,20,40
2543,119,13,129,4,6
2544,119,14,129,3,7
2545,119,15,129,5,10
2546,119,16,129,5,10
2547,119,17,129,5,10
2548,119,18,129,15,20
2549,119,19,456,15,20
2550,119,20,129,10,25
2551,119,21,456,10,25
2552,119,22,456,10,25
2553,119,23,130,30,40
2554,119,24,457,30,40
2555,119,25,211,20,40
2556,119,26,457,20,50
2557,119,27,457,20,50
2558,120,1,74,30,30
2559,120,2,75,31,31
2560,120,3,41,30,30
2561,120,4,42,31,31
2562,120,5,74,29,29
2563,120,6,75,32,32
2564,120,7,95,32,32
2565,120,8,95,33,33
2566,120,9,74,31,31
2567,120,10,75,33,33
2568,120,11,74,31,31
2569,120,12,75,33,33
2570,121,1,75,30,30
2571,121,2,75,31,31
2572,121,3,42,30,30
2573,121,4,42,31,31
2574,121,5,75,29,29
2575,121,6,75,32,32
2576,121,7,95,32,32
2577,121,8,95,33,33
2578,121,9,75,31,31
2579,121,9,303,31,31
2580,121,9,302,31,31
2581,121,9,75,31,31
2582,121,9,75,31,31
2583,121,9,75,31,31
2584,121,10,75,33,33
2585,121,10,303,33,33
2586,121,10,302,33,33
2587,121,10,75,33,33
2588,121,10,75,33,33
2589,121,10,75,33,33
2590,121,11,74,31,31
2591,121,12,75,33,33
2592,122,1,75,30,30
2593,122,2,75,31,31
2594,122,3,42,30,30
2595,122,4,42,31,31
2596,122,5,75,29,29
2597,122,6,75,32,32
2598,122,7,95,32,32
2599,122,8,95,33,33
2600,122,9,75,31,31
2601,122,9,303,31,31
2602,122,9,302,31,31
2603,122,9,75,31,31
2604,122,9,75,31,31
2605,122,9,75,31,31
2606,122,10,75,33,33
2607,122,10,303,33,33
2608,122,10,302,33,33
2609,122,10,75,33,33
2610,122,10,75,33,33
2611,122,10,75,33,33
2612,122,11,74,31,31
2613,122,12,75,33,33
2614,123,1,75,30,30
2615,123,2,95,31,31
2616,123,3,42,30,30
2617,123,4,42,31,31
2618,123,5,75,29,29
2619,123,6,75,32,32
2620,123,7,95,32,32
2621,123,8,95,33,33
2622,123,9,75,31,31
2623,123,9,303,31,31
2624,123,9,302,31,31
2625,123,9,75,31,31
2626,123,9,75,31,31
2627,123,9,75,31,31
2628,123,10,75,33,33
2629,123,10,303,33,33
2630,123,10,302,33,33
2631,123,10,75,33,33
2632,123,10,75,33,33
2633,123,10,75,33,33
2634,123,11,74,31,31
2635,123,12,75,33,33
2636,124,1,75,31,31
2637,124,2,95,32,32
2638,124,3,42,31,31
2639,124,4,42,32,32
2640,124,5,75,30,30
2641,124,6,95,33,33
2642,124,7,208,33,33
2643,124,8,208,34,34
2644,124,9,75,32,32
2645,124,9,303,32,32
2646,124,9,302,32,32
2647,124,9,75,32,32
2648,124,9,75,32,32
2649,124,9,75,32,32
2650,124,10,75,34,34
2651,124,10,303,34,34
2652,124,10,302,34,34
2653,124,10,75,34,34
2654,124,10,75,34,34
2655,124,10,75,34,34
2656,124,11,74,32,32
2657,124,12,75,34,34
2658,125,1,75,31,31
2659,125,2,95,32,32
2660,125,3,42,31,31
2661,125,4,42,32,32
2662,125,5,75,30,30
2663,125,6,95,33,33
2664,125,7,208,33,33
2665,125,8,208,34,34
2666,125,9,75,32,32
2667,125,9,303,32,32
2668,125,9,302,32,32
2669,125,9,75,32,32
2670,125,9,75,32,32
2671,125,9,75,32,32
2672,125,10,75,34,34
2673,125,10,303,34,34
2674,125,10,302,34,34
2675,125,10,75,34,34
2676,125,10,75,34,34
2677,125,10,75,34,34
2678,125,11,74,32,32
2679,125,12,75,34,34
2680,126,1,92,12,12
2681,126,2,92,12,12
2682,126,3,92,14,14
2683,126,4,92,14,14
2684,126,5,92,13,13
2685,126,6,92,13,13
2686,126,7,92,13,13
2687,126,8,92,13,13
2688,126,9,92,16,16
2689,126,9,93,16,16
2690,126,9,93,16,16
2691,126,9,93,16,16
2692,126,9,93,16,16
2693,126,9,93,16,16
2694,126,10,92,16,16
2695,126,10,93,16,16
2696,126,10,93,16,16
2697,126,10,93,16,16
2698,126,10,93,16,16
2699,126,10,93,16,16
2700,126,11,92,15,15
2701,126,12,92,15,15
2702,127,1,92,12,12
2703,127,2,92,12,12
2704,127,3,92,14,14
2705,127,4,92,14,14
2706,127,5,92,13,13
2707,127,6,92,13,13
2708,127,7,92,13,13
2709,127,8,92,13,13
2710,127,9,92,16,16
2711,127,9,93,16,16
2712,127,9,93,16,16
2713,127,9,93,16,16
2714,127,9,93,16,16
2715,127,9,93,16,16
2716,127,10,92,16,16
2717,127,10,93,16,16
2718,127,10,93,16,16
2719,127,10,93,16,16
2720,127,10,93,16,16
2721,127,10,93,16,16
2722,127,11,92,15,15
2723,127,12,92,15,15
2724,128,1,92,12,12
2725,128,2,92,12,12
2726,128,3,92,14,14
2727,128,4,92,14,14
2728,128,5,92,13,13
2729,128,6,92,13,13
2730,128,7,92,13,13
2731,128,8,92,13,13
2732,128,9,92,16,16
2733,128,9,93,16,16
2734,128,9,93,16,16
2735,128,9,93,16,16
2736,128,9,93,16,16
2737,128,9,93,16,16
2738,128,10,92,16,16
2739,128,10,93,16,16
2740,128,10,93,16,16
2741,128,10,93,16,16
2742,128,10,93,16,16
2743,128,10,93,16,16
2744,128,11,92,15,15
2745,128,12,92,15,15
2746,129,1,92,12,12
2747,129,2,92,12,12
2748,129,3,92,14,14
2749,129,4,92,14,14
2750,129,5,92,13,13
2751,129,6,92,13,13
2752,129,7,92,13,13
2753,129,8,92,13,13
2754,129,9,92,16,16
2755,129,9,93,16,16
2756,129,9,93,16,16
2757,129,9,93,16,16
2758,129,9,93,16,16
2759,129,9,93,16,16
2760,129,10,92,16,16
2761,129,10,93,16,16
2762,129,10,93,16,16
2763,129,10,93,16,16
2764,129,10,93,16,16
2765,129,10,93,16,16
2766,129,11,92,15,15
2767,129,12,92,15,15
2768,130,1,92,12,12
2769,130,2,92,12,12
2770,130,3,92,14,14
2771,130,4,92,14,14
2772,130,5,92,13,13
2773,130,6,92,13,13
2774,130,7,92,13,13
2775,130,8,92,13,13
2776,130,9,92,16,16
2777,130,9,93,16,16
2778,130,9,93,16,16
2779,130,9,93,16,16
2780,130,9,93,16,16
2781,130,9,93,16,16
2782,130,10,92,16,16
2783,130,10,93,16,16
2784,130,10,93,16,16
2785,130,10,93,16,16
2786,130,10,93,16,16
2787,130,10,93,16,16
2788,130,11,92,15,15
2789,130,12,92,15,15
2790,131,1,92,12,12
2791,131,2,92,12,12
2792,131,3,92,14,14
2793,131,4,92,14,14
2794,131,5,92,13,13
2795,131,6,92,13,13
2796,131,7,92,13,13
2797,131,8,92,13,13
2798,131,9,92,16,16
2799,131,9,93,16,16
2800,131,9,93,16,16
2801,131,9,93,16,16
2802,131,9,93,16,16
2803,131,9,93,16,16
2804,131,10,92,16,16
2805,131,10,93,16,16
2806,131,10,93,16,16
2807,131,10,93,16,16
2808,131,10,93,16,16
2809,131,10,93,16,16
2810,131,11,92,15,15
2811,131,12,92,15,15
2812,132,1,92,12,12
2813,132,2,92,12,12
2814,132,3,92,14,14
2815,132,4,92,14,14
2816,132,5,92,13,13
2817,132,6,92,13,13
2818,132,7,92,13,13
2819,132,8,92,13,13
2820,132,9,92,16,16
2821,132,9,93,16,16
2822,132,9,93,16,16
2823,132,9,93,16,16
2824,132,9,93,16,16
2825,132,9,93,16,16
2826,132,10,92,16,16
2827,132,10,93,16,16
2828,132,10,93,16,16
2829,132,10,93,16,16
2830,132,10,93,16,16
2831,132,10,93,16,16
2832,132,11,92,15,15
2833,132,12,92,15,15
2834,133,1,92,12,12
2835,133,2,92,12,12
2836,133,3,92,14,14
2837,133,4,92,14,14
2838,133,5,92,13,13
2839,133,6,92,13,13
2840,133,7,92,13,13
2841,133,8,92,13,13
2842,133,9,92,16,16
2843,133,9,94,16,16
2844,133,9,94,16,16
2845,133,9,94,16,16
2846,133,9,94,16,16
2847,133,9,94,16,16
2848,133,10,92,16,16
2849,133,10,93,16,16
2850,133,10,93,16,16
2851,133,10,93,16,16
2852,133,10,93,16,16
2853,133,10,93,16,16
2854,133,11,92,15,15
2855,133,12,92,15,15
2856,134,1,92,12,12
2857,134,2,92,12,12
2858,134,3,92,14,14
2859,134,4,92,14,14
2860,134,5,92,13,13
2861,134,6,92,13,13
2862,134,7,92,13,13
2863,134,8,92,13,13
2864,134,9,92,16,16
2865,134,9,93,16,16
2866,134,9,93,16,16
2867,134,9,93,16,16
2868,134,9,93,16,16
2869,134,9,93,16,16
2870,134,10,92,16,16
2871,134,10,93,16,16
2872,134,10,93,16,16
2873,134,10,93,16,16
2874,134,10,93,16,16
2875,134,10,93,16,16
2876,134,11,92,15,15
2877,134,12,92,15,15
2878,135,1,396,2,2
2879,135,1,283,2,2
2880,135,2,399,2,2
2881,135,2,283,2,2
2882,135,3,396,3,3
2883,135,3,396,3,3
2884,135,3,399,3,3
2885,135,4,399,3,3
2886,135,5,396,3,3
2887,135,5,202,3,3
2888,135,6,399,3,3
2889,135,6,202,3,3
2890,135,7,396,4,4
2891,135,8,399,4,4
2892,135,9,396,4,4
2893,135,9,338,4,4
2894,135,9,337,4,4
2895,135,9,400,4,4
2896,135,9,400,4,4
2897,135,9,400,4,4
2898,135,10,399,4,4
2899,135,10,338,4,4
2900,135,10,337,4,4
2901,135,10,397,4,4
2902,135,10,397,4,4
2903,135,10,397,4,4
2904,135,11,396,4,4
2905,135,11,202,4,4
2906,135,12,399,4,4
2907,135,12,202,4,4
2908,135,28,54,20,30
2909,135,29,54,20,40
2910,135,30,55,30,40
2911,135,31,55,30,40
2912,135,32,55,20,40
2913,135,13,129,3,6
2914,135,14,129,4,7
2915,135,15,129,5,10
2916,135,16,129,5,10
2917,135,17,129,5,10
2918,135,18,129,15,20
2919,135,19,118,15,20
2920,135,20,129,10,25
2921,135,21,118,10,25
2922,135,22,118,10,25
2923,135,23,130,30,40
2924,135,24,119,30,40
2925,135,25,130,40,55
2926,135,26,119,20,50
2927,135,27,119,20,50
2928,136,1,396,2,2
2929,136,1,283,2,2
2930,136,2,399,2,2
2931,136,2,283,2,2
2932,136,3,396,3,3
2933,136,3,396,3,3
2934,136,3,399,3,3
2935,136,4,399,3,3
2936,136,5,396,3,3
2937,136,5,202,3,3
2938,136,6,399,3,3
2939,136,6,202,3,3
2940,136,7,396,4,4
2941,136,8,399,4,4
2942,136,9,396,4,4
2943,136,9,338,4,4
2944,136,9,337,4,4
2945,136,9,400,4,4
2946,136,9,400,4,4
2947,136,9,400,4,4
2948,136,10,399,4,4
2949,136,10,338,4,4
2950,136,10,337,4,4
2951,136,10,397,4,4
2952,136,10,397,4,4
2953,136,10,397,4,4
2954,136,11,396,4,4
2955,136,11,202,4,4
2956,136,12,399,4,4
2957,136,12,202,4,4
2958,136,28,54,20,30
2959,136,29,54,20,40
2960,136,30,55,30,40
2961,136,31,55,30,40
2962,136,32,55,20,40
2963,136,13,129,3,6
2964,136,14,129,4,7
2965,136,15,129,5,10
2966,136,16,129,5,10
2967,136,17,129,5,10
2968,136,18,129,15,20
2969,136,19,118,15,20
2970,136,20,129,10,25
2971,136,21,118,10,25
2972,136,22,118,10,25
2973,136,23,130,30,40
2974,136,24,119,30,40
2975,136,25,130,40,55
2976,136,26,119,20,50
2977,136,27,119,20,50
2978,137,1,400,34,34
2979,137,1,108,34,34
2980,137,2,400,36,36
2981,137,2,108,36,36
2982,137,3,397,34,34
2983,137,3,397,34,34
2984,137,3,164,34,34
2985,137,4,397,36,36
2986,137,4,397,36,36
2987,137,4,164,36,36
2988,137,5,54,35,35
2989,137,5,202,35,35
2990,137,6,54,36,36
2991,137,6,202,36,36
2992,137,7,433,35,35
2993,137,8,433,36,36
2994,137,9,400,35,35
2995,137,9,338,35,35
2996,137,9,337,35,35
2997,137,9,400,35,35
2998,137,9,400,35,35
2999,137,9,400,35,35
3000,137,10,397,35,35
3001,137,10,338,35,35
3002,137,10,337,35,35
3003,137,10,397,35,35
3004,137,10,397,35,35
3005,137,10,397,35,35
3006,137,11,400,35,35
3007,137,11,202,35,35
3008,137,12,397,35,35
3009,137,12,202,35,35
3010,137,28,54,20,30
3011,137,29,54,20,40
3012,137,30,55,30,40
3013,137,31,55,30,40
3014,137,32,55,20,40
3015,137,13,129,3,6
3016,137,14,129,4,7
3017,137,15,129,5,10
3018,137,16,129,5,10
3019,137,17,129,5,10
3020,137,18,129,15,20
3021,137,19,118,15,20
3022,137,20,129,10,25
3023,137,21,118,10,25
3024,137,22,118,10,25
3025,137,23,130,30,40
3026,137,24,119,30,40
3027,137,25,130,40,55
3028,137,26,119,20,50
3029,137,27,119,20,50
3030,138,1,400,35,35
3031,138,1,238,35,35
3032,138,2,215,35,35
3033,138,2,238,35,35
3034,138,3,400,34,34
3035,138,3,400,34,34
3036,138,3,164,34,34
3037,138,4,54,36,36
3038,138,4,54,36,36
3039,138,4,164,36,36
3040,138,5,54,34,34
3041,138,5,202,34,34
3042,138,6,54,35,35
3043,138,6,202,35,35
3044,138,7,433,34,34
3045,138,8,433,36,36
3046,138,9,400,34,34
3047,138,9,338,34,34
3048,138,9,337,34,34
3049,138,9,217,34,34
3050,138,9,400,34,34
3051,138,9,400,34,34
3052,138,10,215,36,36
3053,138,10,338,36,36
3054,138,10,337,36,36
3055,138,10,217,36,36
3056,138,10,215,36,36
3057,138,10,215,36,36
3058,138,11,400,34,34
3059,138,11,202,34,34
3060,138,12,215,36,36
3061,138,12,202,36,36
3062,138,28,54,20,30
3063,138,29,54,20,40
3064,138,30,55,30,40
3065,138,31,55,30,40
3066,138,32,55,20,40
3067,138,13,129,3,6
3068,138,14,129,4,7
3069,138,15,129,5,10
3070,138,16,129,5,10
3071,138,17,129,5,10
3072,138,18,129,15,20
3073,138,19,118,15,20
3074,138,20,129,10,25
3075,138,21,118,10,25
3076,138,22,118,10,25
3077,138,23,130,30,40
3078,138,24,119,30,40
3079,138,25,130,40,55
3080,138,26,119,20,50
